project-id,location-id,date,time-intervals,direction-id,car,microbus,bus,truck,special vehicle,motorcycle,bicycle,total-vehicles,location-name,longitude,latitude,image-url
Tamarashvili,Loc3,2/27/24,18:15 - 18:30,3.5,0,0,0,0,0,0,0,0,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:15 - 18:30,3.6,36,2,0,0,0,2,0,40,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:15 - 18:30,3.7,232,1,5,1,0,6,0,245,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:15 - 18:30,3.8,85,0,0,0,0,5,0,90,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.1,38,0,0,0,0,2,0,40,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.2,305,2,8,1,0,22,0,338,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.3,23,0,0,0,0,4,0,27,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.4,0,0,0,0,0,0,0,0,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.5,0,0,0,0,0,0,0,0,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.6,48,0,0,0,0,4,0,52,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.7,261,2,5,2,0,7,0,277,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:30 - 18:45,3.8,75,1,0,0,0,6,0,82,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.1,30,0,0,0,0,4,0,34,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.2,319,4,6,2,2,17,0,350,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.3,27,0,0,0,0,4,0,31,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.4,0,0,0,0,0,0,0,0,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.5,0,0,0,0,0,0,0,0,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.6,56,0,0,0,1,4,0,61,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.7,272,4,6,2,1,13,0,298,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc3,2/27/24,18:45 - 19:00,3.8,90,0,0,0,0,7,0,97,Location 3,44.7459343,41.7208228,https://drive.google.com/file/d/1ojYgLrwrHyKAI1btLEbdApKrx0RQ0KeW/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.1,242,5,7,2,0,1,0,257,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.2,255,5,0,0,0,0,0,260,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.3,32,0,0,1,0,0,0,33,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.4,485,7,4,6,1,6,0,509,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.5,127,6,3,1,0,0,0,137,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.6,3,0,0,0,0,0,0,3,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:00 - 09:15,4.7,9,0,6,0,0,0,1,16,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.1,220,5,3,1,0,1,0,230,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.2,234,6,0,1,0,0,0,241,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.3,32,1,0,1,0,0,0,34,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.4,465,10,1,8,1,6,0,491,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.5,120,5,0,1,0,1,0,127,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.6,3,0,0,0,0,0,0,3,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:15 - 09:30,4.7,15,1,8,0,0,0,0,24,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.1,269,8,8,4,0,1,0,290,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.2,224,2,1,0,0,2,0,229,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.3,20,2,0,1,0,2,0,25,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.4,425,18,1,4,0,6,0,454,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.5,138,8,0,1,0,4,0,151,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.6,2,0,0,0,0,0,0,2,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:30 - 09:45,4.7,22,0,6,0,0,0,0,28,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.1,269,3,6,4,0,4,0,286,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.2,201,4,0,5,0,0,0,210,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.3,26,0,0,0,0,1,0,27,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.4,476,9,1,9,1,1,0,497,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.5,117,6,0,2,0,4,0,129,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.6,4,0,0,0,0,0,0,4,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,09:45 - 10:00,4.7,20,1,8,0,0,0,1,30,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.1,234,3,6,0,0,18,0,261,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.2,218,1,0,1,0,2,0,222,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.3,39,0,0,1,0,1,0,41,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.4,420,9,0,1,0,22,1,453,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.5,112,6,0,0,0,9,0,127,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.6,7,0,0,0,0,0,0,7,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:00 - 18:15,4.7,24,0,6,0,0,1,0,31,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.1,268,6,5,1,0,18,2,300,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.2,217,3,0,5,0,6,0,231,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.3,29,0,0,0,0,3,0,32,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.4,407,11,2,0,0,22,1,443,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.5,129,2,0,1,0,9,0,141,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.6,3,0,0,0,0,0,0,3,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:15 - 18:30,4.7,20,0,7,0,0,1,0,28,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.1,281,1,7,1,0,19,1,310,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.2,179,4,0,2,0,10,0,195,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.3,23,2,0,0,0,0,0,25,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.4,448,11,1,2,0,22,0,484,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.5,162,6,0,0,0,10,0,178,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.6,5,0,0,0,0,0,0,5,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:30 - 18:45,4.7,21,0,6,0,0,1,1,29,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.1,87,2,4,1,0,4,0,98,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.2,69,0,0,1,0,4,0,74,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.3,9,0,0,0,0,0,0,9,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.4,462,3,0,4,0,26,0,495,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.5,176,4,0,0,0,14,0,194,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.6,5,0,0,0,0,0,0,5,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc4,2/27/24,18:45 - 19:00,4.7,18,1,6,0,0,1,0,26,Location 4,44.7479504,41.7134962,https://drive.google.com/file/d/1z1iL2V1-u1wqye4sanGJwY463iSQ5_-B/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:00 - 09:15,5.1,19,2,0,0,0,0,0,21,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:00 - 09:15,5.2,315,6,2,1,0,2,0,326,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:00 - 09:15,5.3,16,0,0,0,0,0,0,16,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:00 - 09:15,5.4,255,7,0,0,1,4,0,267,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:00 - 09:15,5.5,212,2,3,1,0,1,0,219,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:15 - 09:30,5.1,26,0,0,1,0,0,0,27,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:15 - 09:30,5.2,336,5,3,1,0,3,0,348,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:15 - 09:30,5.3,15,0,0,0,0,0,0,15,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:15 - 09:30,5.4,298,8,0,0,0,1,0,307,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:15 - 09:30,5.5,166,7,2,0,0,3,0,178,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:30 - 09:45,5.1,25,0,0,0,0,1,0,26,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:30 - 09:45,5.2,417,5,3,3,0,4,1,433,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:30 - 09:45,5.3,10,0,0,0,0,0,0,10,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:30 - 09:45,5.4,318,7,0,4,0,4,0,333,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:30 - 09:45,5.5,189,3,2,0,0,2,0,196,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:45 - 10:00,5.1,29,0,0,0,0,0,1,30,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:45 - 10:00,5.2,385,5,1,4,0,0,0,395,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:45 - 10:00,5.3,14,0,0,0,0,1,0,15,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:45 - 10:00,5.4,305,8,0,5,0,1,0,319,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,09:45 - 10:00,5.5,189,3,3,2,0,5,0,202,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:00 - 18:15,5.1,29,0,0,1,0,3,0,33,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:00 - 18:15,5.2,384,5,2,0,1,5,0,397,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:00 - 18:15,5.3,19,0,0,0,0,1,0,20,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:00 - 18:15,5.4,281,6,0,1,2,7,0,297,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:00 - 18:15,5.5,170,5,2,0,0,10,1,188,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
Tamarashvili,Loc5,2/27/24,18:15 - 18:30,5.1,21,1,0,0,0,2,0,24,Location 5,44.7510955,41.7218218,https://drive.google.com/file/d/1_VSXRGJFXkqd39grYuEs82b92gZ6fzY7/view?usp=sharing
